Id,ProductId,IsPrimary,Url
000b766e-e7a2-4116-b305-7f88ed2b1f72,a3c580d6-4e97-4bdb-9624-91b82249cf10,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/uxoomhircghogsijuyuf.jpg"
163a0be9-5c6d-411e-9116-ebecdc14243e,9bd060d3-ab95-4b81-9e2c-4bc1e8778519,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/fef09c2f7cca4f778b510943b0d0a8c9.jpg"
014f5135-6b6e-4e26-adb7-5689cd836386,84ad256f-cfe9-4486-949e-d7e8f94c7d10,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/uo9v3rybrau5xkqzscnb.jpg"
2f40b9ac-9eed-4e10-95ce-e96ca606fb8b,75932497-8fd0-406a-9dc1-28937ce6ce2a,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/dsv803hfrd1pxyfcqw66.jpg"
273faf84-86b2-4d30-8e91-e5e0e264ea8d,aed5258a-b2f3-434e-a596-f97909532d75,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/f5888caa9086409c9a1bde789bbb9761.jpg"
dd610ab2-ae6d-45fb-8662-bf2fc7a6dab9,c67fd3f4-e36d-46b6-a451-b696377a33e1,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/a0767b125b584ef6996af0687504a948.jpg"
aca772b1-e4a3-475f-b382-9663fab888ff,78a198b0-f2ba-4722-8294-953be7629241,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/butfijqwslbzkav0x5yl.jpg"
085432cc-3baa-40e1-b886-a6a145efa340,88c1e3a9-fc60-484a-8dac-0524a509d902,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/5e1e2a758d6d463b9ae475a504499290.jpg"
8eedb631-0c95-48f7-8f2c-6b418b394d44,12080f48-fdda-411c-a4b8-d0821ebeea25,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/rwb8srqgdnglciceymku.jpg"
64b0ca9d-a08e-4b2f-a171-84f48d27445d,d625e2e6-9ba9-45eb-ba88-9bbb550dee17,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/iqhejxn4cms6fic8kgqm.jpg"
e57d1f98-736a-4a19-80a1-3ebd74147ac6,f53f2747-0a36-497f-9d16-2729c9db384a,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/hdcim1c3hbl8tseavocx.jpg"
ac93ca53-7440-4467-a2b8-e039e8d31416,87319d3e-24d5-489f-a586-d31a815d8e84,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/b886acf9c302423a89ba9d4b7016e06c.jpg"
a9ca629a-b628-435e-8639-1e10c2c2accb,0f4c20ba-7ff0-4ab2-9599-61f4239e300e,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/a26355cfe6894c65b3084e81ac816df6.jpg"
fe44a988-51ea-42c0-b882-266783eea7ae,d42d1a79-7eab-4c27-9ca8-8731074ec8ea,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/h1gxe261svzejqxhozwo.jpg"
0ba9f3d3-6f18-483c-b1d5-df040eab8d12,cc714cf3-58a7-4dcf-955d-2b1d951e428d,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/a44e0vn4ts0y4nco6x1f.jpg"
57628ab9-7b1c-4b67-ac1c-dd36b0fd2172,c96916c5-bb6d-48d4-8cf5-2b8bad65bf11,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/xz5q9xefnf4qurvkdyss.jpg"
9e4c6219-1034-4be8-a011-20a6d672c3c5,1aa91787-02af-4f8b-97f9-a029331e2bae,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/gb6vecck2cb2zlq4ibgj.jpg"
923af880-4533-4401-897f-d29c7672187d,fe11ffed-d8c5-4d30-b32c-526b23cbbfa6,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/t0ulcqbfllk7yqmqvkzt.jpg"
883b2f22-ae8b-45a4-8f6b-f966ded6fa61,5e7615eb-1620-49d1-9925-afe113b6ab4b,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/kqchtk16aexafswoznxh.jpg"
d90e1a6e-1d83-4bf8-a1bd-289528df5e1f,68a96393-87cd-4590-a533-4dcb56f0dcb0,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/vvkfwgws2p2al9jwdidw.jpg"
9845839d-01df-4ff9-8f6a-45d48d9e9255,2169bc13-7ee7-4aaf-9f2f-82b388cf82a7,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/hifiqtanuufm47lmqehp.jpg"
1ff57302-8f4f-44ed-948a-df09235d15d1,25e9c56c-eb2d-4e08-b0e8-bf34a9b7138a,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/39e30c94-8c8c-4919-ad04-4956837dc152.jpeg"
34880a4a-66fd-4f50-8a22-785c4c5c5752,0131ccfd-6814-4a47-8df3-587ce7f0ca71,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/ag2u6xs4ngrpzyrxxgwg.jpg"
67d58aed-6384-401e-8962-ec8feb747c0e,dc0e007c-062d-46bb-86d8-54339150ac02,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/vndxhd2yhnscgfodpzvv.jpg"
cff6f33b-df62-47dc-9bec-4fbc23d3b881,42be4763-18a6-4b42-a19b-7cef5de077c4,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/yzd9gpvunwo5iug91gth.jpg"
bf438cb0-42c9-4e1c-a96c-87b9df2ffc67,224ea551-4707-4d32-a645-dc67b7f29387,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/jztj849rvk1e9dzewu1a.jpg"
61e5432a-3b83-4d3a-a4ff-ecc5da0e272f,e3143867-8be0-4283-b3af-8dc25c356b2f,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/ebql55l1cjgcgbjwl33e.jpg"
33a5716c-8c77-4a2e-a9b9-315b26dfe985,0cd9f1be-4f30-41be-980a-0dfb4ff7fb4d,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/zz57ek6tsj8boa5kwj1q.jpg"
